Country Name,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Seychelles,CO2 emissions,187.8758751,223.5233009,197.3159456,190.8971097,99.67801539,107.1851566,111.7591643,125.7512795,130.9428565,132.886875,180.0888621,202.7989767,289.5683828,287.8009655,290.6191313,316.181063,381.0148037,410.3191742,422.7237531,434.8112433,459.7912264,481.6262039,482.5525995,495.8392586
Seychelles,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sierra Leone,Forest area (% of land area),43,43,43,42,42,42,42,41,41,41,40,40,40,40,39,39,39,39,38,38,38,39,40,40
Sierra Leone,CO2 emissions,686.5561113,800.1931608,615.2852114,606.2275296,549.7290881,587.3469371,649.7892534,683.7187169,667.3806373,683.048347,710.6880931,753.798748,775.930699,845.2723173,863.6761566,871.5058706,924.2802229,988.7389176,1041.977454,1012.365076,1109.962772,1154.630962,1183.510106,1204.72979
Sierra Leone,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Singapore,Forest area (% of land area),24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23
Singapore,CO2 emissions,30323.74747,32178.09675,33368.48414,38588.13517,40619.13908,43398.76809,45485.14866,45452.4739,45216.22354,48414.99756,48689.14495,48788.67931,46880.37086,48778.79115,40303.0142,40323.80063,41768.88772,43389.79626,44036.36527,42190.72461,45444.28238,44715.33281,44651.44828,45136.1955
Singapore,Electric power consumption (kWh per capita),4983.046353,5104.809027,5236.639265,5499.972687,5842.562023,6069.219346,6312.685523,6829.225629,6965.754086,7187.671378,7575.435954,7516.1696,7756.318921,8113.587306,8314.325321,8677.699318,8719.56768,8706.579067,8401.048395,8013.316296,8571.458962,8549.511468,8654.408513,8839.705125
Slovakia,Forest area (% of land area),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Slovakia,CO2 emissions,60593.22854,52519.3605,49132.39707,47914.15141,45608.27939,46010.32593,46539.49036,46186.02578,44995.57576,44591.42776,42459.66308,42759.43753,42491.92147,42712.08582,42501.85169,42788.83318,42792.60704,41605.19263,42007.75416,37772.04408,40087.83183,37900.43253,37832.98645,38211.98486
Slovakia,Electric power consumption (kWh per capita),5542.170903,5115.12279,4699.137571,4570.442444,4582.581961,4925.961381,5150.407724,5068.08939,4682.297576,5028.706343,4955.907896,5027.452807,5051.59839,5021.798222,5097.835556,4932.803281,5153.121484,5272.370783,5294.435099,4954.138251,5201.404897,5347.526223,5137.789018,5202.467288
Slovenia,Forest area (% of land area),59,59,59,60,60,60,60,61,61,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62
Slovenia,CO2 emissions,15391.86646,14261.93501,13743.39808,14506.38111,14702.78603,15569.62515,16438.3969,16951.44884,16724.30012,16122.63907,15796.92877,17515.1722,17663.0047,17392.57602,17596.81187,17737.82491,18074.84272,18004.28374,18941.04357,17098.30891,16138.40334,16111.40872,15993.5766,15510.8521
Slovenia,Electric power consumption (kWh per capita),5334.905446,5087.452468,4943.155465,4950.932498,5240.160186,5312.904549,5365.50828,5434.662198,5574.706466,5675.615026,5777.995651,6006.34519,6380.951903,6578.034236,6830.705073,6917.860467,7123.537771,7137.824175,6920.244039,6103.441294,6521.092872,6806.170759,6777.794035,6833.165611
Solomon Islands,Forest area (% of land area),83,83,83,82,82,82,82,82,81,81,81,81,81,80,80,80,80,80,79,79,79,79,79,78
Solomon Islands,CO2 emissions,111.018861,111.6574151,104.6767404,103.1328826,108.1418624,113.8186946,119.1170499,110.9925947,115.1770651,121.0092714,140.8255746,144.2538144,133.8976601,139.3560439,152.1564716,153.5140181,154.5329108,152.1317386,173.104298,196.1791174,226.9990427,246.620666,257.7721932,274.8122421
Solomon Islands,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Somalia,Forest area (% of land area),13,13,13,13,13,13,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,10
Somalia,CO2 emissions,659.1915306,622.9224754,610.1857321,620.5260028,697.8544096,722.3562873,722.0072463,843.8685723,778.6305737,817.3379208,818.5805292,850.5379258,838.487466,918.27788,929.6541265,924.2184741,922.2285046,1001.302727,1059.779705,1013.04462,1101.873705,1148.703443,1179.316292,1211.17865
Somalia,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
South Africa,Forest area (% of land area),8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
South Africa,CO2 emissions,282550.6205,276668.1075,284570.3327,280351.4087,286019.5547,299786.715,310644.109,328737.9213,332374.8513,313526.6995,319857.808,304951.6111,321218.835,351611.7389,374633.0546,399148.4966,409496.489,429678.4915,453071.8409,426752.3271,433086.3163,414565.3275,410065.4526,423217.6821
South Africa,Electric power consumption (kWh per capita),4431.477273,4333.440904,4212.943217,4255.186744,4310.870064,4403.680982,4969.569313,5061.200243,4802.900299,4618.357526,4680.681818,4365.48973,4598.850522,4627.642171,4653.920813,4696.82048,4777.87904,4903.905055,4710.908582,4468.530546,4582.423331,4606.521697,4405.747601,4325.52011
South Korea,Forest area (% of land area),66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64
South Korea,CO2 emissions,269643.9843,294935.8182,313672.3946,343877.6372,370251.3748,402232.4403,428267.7242,451086.5426,386201.2838,422233.9132,480363.1783,494291.9604,495865.9087,499931.2448,520160.0436,524029.8606,530686.2555,535782.8895,546589.0955,556099.2888,600870.4957,617611.9206,614771.3718,611531.185
South Korea,Electric power consumption (kWh per capita),2373.214406,2588.848076,2826.188795,3091.371196,3495.488731,3881.024437,4280.71094,4651.628883,4436.174407,4878.833384,5906.959333,6310.908956,6677.098921,6982.131439,7397.425635,7803.843099,8050.823508,8477.179103,8791.28593,8900.281847,9744.392503,10161.94638,10345.6011,10427.88633
Spain,Forest area (% of land area),28,28,29,30,30,31,31,32,33,33,34,34,34,34,34,35,35,35,36,36,36,37,37,37
Spain,CO2 emissions,229864.1282,238002.2757,245060.2031,231388.1754,241287.2146,253657.49,243999.9096,263509.9141,272451.1375,294528.519,310489.6785,309278.3671,327871.0641,336089.8557,351611.5114,366314.283,356423.1211,370292.5877,338162.5393,298369.6819,284604.4373,286096.1543,276359.8156,250801.1337
Spain,Electric power consumption (kWh per capita),3538.28728,3610.231981,3699.087316,3654.4831,3780.331461,3950.845021,4050.743365,4376.312278,4535.699256,4876.288463,5206.91144,5435.076911,5576.546265,5676.140491,5892.307411,6111.219223,6105.075849,6054.374438,6025.772757,5652.595933,5706.563063,5599.377374,5573.401182,5401.045838
Sri Lanka,Forest area (% of land area),36,36,36,36,36,36,36,35,35,35,35,35,34,34,34,34,34,34,34,34,34,33,33,33
Sri Lanka,CO2 emissions,4200.802963,4384.750082,5470.300884,5354.999216,6156.640924,6188.001803,8745.912603,8718.661388,9010.213887,9946.94681,11380.73782,11289.12122,11822.37885,12795.32382,13230.83842,14475.3854,12970.17447,14213.67706,13524.35788,13225.193,14459.49706,15330.17966,15553.73641,13717.17685
Sri Lanka,Electric power consumption (kWh per capita),153.6479681,159.7711776,168.1123031,184.566787,201.7083519,217.7713843,206.2602965,231.6760356,251.0719132,264.8931578,296.7569016,292.599883,305.0847458,328.6694964,357.3100328,403.6545708,406.7110656,424.0390482,429.9843569,428.456954,462.9684859,505.328071,524.3341167,525.8758929
St. Kitts and Nevis,Forest area (% of land area),42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
St. Kitts and Nevis,CO2 emissions,89.12534105,96.84782261,103.5401076,99.87547786,111.2290002,107.5637131,121.0301817,130.6839634,124.6154873,128.1866851,145.9875344,145.4041938,141.4606184,145.2022983,148.8171202,140.7045771,140.9332545,143.2183609,145.6176317,148.9228455,163.9290969,171.4556169,172.2609705,177.5491807
St. Kitts and Nevis,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
St. Lucia,Forest area (% of land area),36,36,36,35,35,35,35,35,35,35,35,35,35,34,34,34,34,34,34,34,34,34,34,33
St. Lucia,CO2 emissions,217.0698751,216.5925261,217.8188005,208.2340166,235.9801933,240.5031374,245.9200449,247.0164127,278.9845642,292.9244268,362.8222924,379.8504791,366.500238,379.8394333,412.5118628,408.5131695,413.4021852,439.5440461,447.5341931,459.6419454,482.3188005,513.3382014,516.0892411,531.9341244
St. Lucia,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
St. Vincent and the Grenadines,Forest area (% of land area),64,64,65,65,65,65,66,66,66,66,67,67,67,67,67,67,67,68,68,69,69,69,69,69
St. Vincent and the Grenadines,CO2 emissions,138.8170593,136.2594178,137.7045347,131.4953744,171.3730341,176.4747566,179.1443201,182.3224153,221.2310484,230.1882409,240.8941508,249.156829,241.3785996,247.6500776,261.6711978,256.6130913,256.0274872,271.5646913,271.0823884,278.4102065,295.1367128,305.9090622,307.6186816,317.0566809
St. Vincent and the Grenadines,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sudan,Forest area (% of land area),13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,8,8,8
Sudan,CO2 emissions,5500.895688,4897.486163,4632.989251,3296.175612,4856.594468,4539.164423,4469.581104,5409.500788,4852.083827,5330.650266,5985.29601,6574.400434,8097.794452,8124.705824,9195.537374,10354.03407,12790.08656,13969.26186,14773.11741,15331.21947,16102.30255,16694.22265,16401.02129,16447.34083
Sudan,Electric power consumption (kWh per capita),49.74584993,47.59015539,47.2387492,44.85477102,45.97915851,45.14883707,45.47414688,42.52712512,41.19289388,60.73025873,62.40534411,52.2182132,60.94576248,64.22770242,64.52656635,75.87944009,84.25703583,90.54622292,98.42317781,112.8216056,131.0552689,141.6453441,156.9423377,158.6586698
Suriname,Forest area (% of land area),99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,98,98,98,98,98
Suriname,CO2 emissions,1648.575359,1666.852191,1624.123345,1501.426755,1482.30341,1555.631999,1572.815532,1520.211297,1597.375993,1558.336377,1703.998941,1847.736814,1883.882326,1918.543597,1852.02891,1820.513527,1841.998565,1887.591922,1853.250882,1887.440626,1986.046106,2132.439653,2154.851859,2225.737422
Suriname,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Swaziland,Forest area (% of land area),27,28,28,28,29,29,29,29,30,30,30,30,31,31,31,31,32,32,32,32,33,33,33,34
Swaziland,CO2 emissions,248.2641161,246.5351082,195.9336226,184.7380237,156.370253,169.5591182,164.1607254,185.5557367,186.8412674,238.3361279,371.4744168,415.5108721,418.9970521,431.9875929,439.9069476,460.611741,495.3347693,520.3312689,538.3456757,544.1721357,579.9071627,606.518382,610.4679932,627.2341082
Swaziland,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sweden,Forest area (% of land area),68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,69,69
Sweden,CO2 emissions,57536.06173,58058.53487,60589.10937,60464.48327,63049.2969,62967.9226,68453.34023,62049.19074,63643.52456,62621.81214,58805.85038,59249.53451,60077.93273,59884.45173,58298.02147,55369.97443,56722.17754,53388.20564,51364.07795,47063.40046,53222.52088,47738.25672,46101.14555,44463.23268
Sweden,Electric power consumption (kWh per capita),15836.03376,15932.92621,15544.41146,15506.8021,15290.616,15475.01348,15434.23039,15410.69913,15522.1335,15470.86807,15681.61527,16020.98031,15709.42967,15360.17889,15420.97314,15430.96395,15262.58727,15257.93575,14869.34898,14143.01101,14934.32696,14030.16315,14289.59509,13870.38991
Switzerland,Forest area (% of land area),29,29,29,29,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,32
Switzerland,CO2 emissions,45888.68407,47941.212,47948.61243,45430.14215,44429.84508,45245.44345,45951.89138,44372.34333,46204.36896,46180.37816,45332.09994,46259.92177,45219.89341,46555.68045,47060.32669,47707.83753,47189.67247,45219.28155,46743.37806,45208.60409,46924.03005,42833.34684,42910.27727,43549.5341
Switzerland,Electric power consumption (kWh per capita),7445.292017,7538.406742,7430.297509,7235.094076,7155.485684,7283.380159,7393.539173,7341.612373,7481.433547,7646.84614,7845.634548,7992.277576,8031.432226,8195.120835,8205.829119,8305.371102,8360.576135,8163.295576,8305.923042,8021.223604,8174.535959,7928.19067,7886.344404,7807.306054
Syria,Forest area (% of land area),2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
Syria,CO2 emissions,32398.47468,35485.87836,35051.73776,35993.611,37833.39512,39423.81649,42463.7279,42369.17852,45401.90124,44899.32221,45600.44079,44786.10756,45839.66857,45687.98154,48414.27538,58526.56395,61324.96211,64580.64421,65942.56256,61644.94807,61451.01556,56357.2794,52434.72072,44649.2535
Syria,Electric power consumption (kWh per capita),688.5092678,700.4443429,702.4016875,687.5550254,751.9533176,833.1727366,894.2598466,915.5909974,960.189795,1015.687657,1068.603802,1149.126888,1239.886687,1302.505689,1409.864342,1516.750656,1565.072992,1576.219253,1602.971022,1562.366974,1880.109468,1723.072643,1367.352402,1126.556876
Tajikistan,Forest area (% of land area),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Tajikistan,CO2 emissions,12155.17578,11594.0266,8579.957427,5715.779605,3518.340025,2982.229396,2644.717189,2946.798613,3162.083661,2968.115639,2708.678829,2664.478634,2733.147504,2793.024774,3322.531932,3172.388988,3464.61053,4037.23801,3731.789822,3528.792809,3597.063513,3589.526323,3570.332454,4227.420743
Tajikistan,Electric power consumption (kWh per capita),3350.017349,3190.185091,2979.066329,2558.931719,2512.182577,2396.993256,2322.838568,2046.900845,2091.376556,2196.869576,2172.109576,2152.799824,2147.344314,2141.478073,2158.812521,2144.393155,2129.485496,2062.537919,1935.188953,1898.189606,1879.658588,1798.057113,1748.597169,1681.851365
Tanzania,Forest area (% of land area),63,63,62,62,61,61,60,60,60,59,59,58,58,57,57,56,56,55,55,55,54,54,53,53
Tanzania,CO2 emissions,2041.184387,2165.682085,2001.579452,2102.137104,2080.921535,2875.650668,3400.432812,3129.213616,2757.897984,2560.066464,2951.8602,3168.6726,3627.86703,3851.48786,4362.47246,5598.026741,5982.863037,5836.17222,6128.317113,5868.04998,6402.41909,7616.7775,8799.77082,9851.662533
Tanzania,Electric power consumption (kWh per capita),51.18192137,54.28113569,52.97041431,48.32378171,49.25889815,57.18426868,60.71464258,55.21063269,60.07928548,55.65065225,58.24970235,61.97874315,67.29794163,67.16173947,78.63381406,78.35538172,64.20629948,80.12619044,84.35106999,70.55293807,93.86940761,84.65081105,94.60238312,89.47800587
Thailand,Forest area (% of land area),27,28,29,29,30,30,31,32,32,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32
Thailand,CO2 emissions,92617.36264,102540.3997,112129.7922,127040.1753,142117.6592,160909.837,180837.1258,184380.0244,162867.9337,170366.8396,170727.5515,179445.1448,190641.8233,199412.0603,217957.7033,225478.5865,228575.9055,234028.6726,236316.0159,229451.0363,243361.1481,249874.1249,258477.9202,268588.7695
Thailand,Electric power consumption (kWh per capita),709.2434976,792.1752731,894.1411465,1010.256729,1109.212037,1251.946961,1385.845828,1417.145747,1366.492556,1365.460656,1454.062364,1507.699088,1615.861903,1706.551777,1815.80717,1901.78324,1994.288252,2074.869458,2107.902766,2111.206709,2325.210583,2304.756092,2468.058471,2470.770742
Togo,Forest area (% of land area),13,12,12,11,11,11,10,10,10,9,9,9,8,8,7,7,7,6,6,6,5,5,5,4
Togo,CO2 emissions,749.581439,693.469832,528.2284419,405.630545,742.0321082,732.023441,1124.593378,844.3486188,1040.590882,1348.019412,1245.930561,1119.887347,1190.747157,1429.95246,1368.792587,1303.264358,1212.121352,1202.23094,1577.308706,1634.747585,1774.27703,2287.822025,2162.751026,2278.850535
Togo,Electric power consumption (kWh per capita),90.57440014,84.38692641,93.36515111,69.09397221,77.02079729,99.43313775,103.1199827,105.1822215,106.598605,113.9507526,96.2103581,100.0754461,97.23050572,103.9133896,108.1319659,110.0709743,109.0336565,102.8790167,-1,124.7636364,124.7095262,135.3907653,144.983805,147.502013
Tonga,Forest area (% of land area),13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Tonga,CO2 emissions,57.39735117,77.55951792,104.2345562,108.6196404,115.8207458,80.83950668,223.0666432,166.5369221,152.8373345,182.2988213,182.8915374,161.0566888,105.1935791,104.2805598,116.1238905,155.9109601,203.0216207,170.3093088,190.576222,181.5345419,186.3272675,188.562314,189.5224423,202.0743473
Tonga,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Trinidad and Tobago,Forest area (% of land area),47,47,47,47,46,46,46,46,46,46,46,45,45,45,45,45,45,45,44,44,44,44,45,45
Trinidad and Tobago,CO2 emissions,11998.82433,12194.69825,12564.63234,11956.37572,12874.1943,12791.87029,13966.44678,14398.81169,16081.3696,17064.97767,20764.74749,22638.11772,24088.5603,26028.01865,26587.32343,32084.71285,34544.61082,37722.26864,37006.30248,35342.48101,38653.87963,36531.38966,34079.93378,35445.54287
Trinidad and Tobago,Electric power consumption (kWh per capita),2682.698477,2648.16986,2846.092804,2814.185035,2888.069896,3101.192748,3251.044013,3638.521207,3763.037169,3810.145788,3990.599221,4099.394601,4081.888186,4770.056041,4697.276711,5142.131475,5307.177044,5668.851107,5707.130758,5714.181946,6189.316276,6389.769177,6628.756115,6876.372159
Tunisia,Forest area (% of land area),4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7
Tunisia,CO2 emissions,14645.92938,15098.74571,16018.74132,16647.58522,16762.13343,17127.17424,17666.66576,18232.03827,18996.07335,19991.44111,21023.07382,21847.8511,21617.00081,21408.17333,22634.14045,23221.49625,23966.04276,24715.64957,25155.13544,24834.59674,25600.11155,24269.64786,25228.61009,25296.28383
Tunisia,Electric power consumption (kWh per capita),638.4283332,651.7034935,687.4050342,717.3187746,766.814255,774.8813843,785.9791183,826.1619768,868.1816721,947.4507979,992.4103638,1050.711873,1079.506406,1004.187077,1043.95715,1091.933393,1115.631079,1159.988655,1198.772377,1284.627764,1376.397304,1331.48457,1417.954071,1434.620861
Turkey,Forest area (% of land area),13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,15,15,15,15
Turkey,CO2 emissions,153651.2929,154751.1369,158353.9903,164723.7751,164514.4226,179037.1445,194443.1924,205354.2487,208497.4726,206089.4215,229436.5149,208243.3747,218753.7018,230641.7226,237949.4083,248619.8357,275439.9711,300130.2544,303358.9181,297692.7482,307984.8366,328282.0432,339238.2152,324735.9487
Turkey,Electric power consumption (kWh per capita),928.4446103,964.0953257,1043.196865,1114.139245,1144.617411,1226.57475,1327.721183,1439.461706,1519.71948,1556.12874,1652.74732,1613.238609,1667.865219,1772.612557,1892.896213,2015.159986,2180.723505,2349.879074,2425.269166,2316.642887,2492.199741,2692.370399,2761.713364,2744.844024
Turkmenistan,Forest area (% of land area),9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Turkmenistan,CO2 emissions,45628.29802,38759.78552,28580.59299,27109.38792,34104.89586,34552.76969,31376.97035,31237.83311,32409.00193,38276.25547,39080.42297,40513.47073,43216.05417,48353.62974,50374.37191,52336.24219,54359.64781,60168.80805,63273.99574,54895.44431,61710.37831,67219.81387,69720.03558,70893.44252
Turkmenistan,Electric power consumption (kWh per capita),2292.802617,2208.172624,2007.484339,2072.688385,1676.957606,1569.71927,1445.512678,1176.662959,1560.533052,1416.811648,1697.686885,1787.659372,1780.150829,1749.125867,1916.380164,2054.618954,2119.296217,2259.874214,2325.14584,2367.161014,2403.413728,2443.861677,2473.44789,2602.055538
Turks and Caicos Islands,Forest area (% of land area),36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
Turks and Caicos Islands,CO2 emissions,6.769632605,12.99249048,12.24947303,13.7649612,14.79137147,14.8770889,10.78615187,12.14917548,18.75707963,21.22439629,23.68821457,25.86485277,26.3522315,28.91598886,33.3908215,35.34189722,37.66843391,45.76383032,46.36537758,49.840562,55.30022482,54.97578013,55.5550988,57.26246609
Turks and Caicos Islands,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Uganda,Forest area (% of land area),24,23,23,22,22,22,21,21,20,20,19,19,18,18,18,17,16,16,15,14,14,13,12,12
Uganda,CO2 emissions,1501.060238,1838.853243,1864.059349,1952.508717,2321.984502,2413.94062,2440.174705,2877.361208,2697.061745,2815.22584,2698.080842,2857.432498,2837.249404,3143.778029,3181.939327,3206.480563,3204.870695,3466.919119,3864.831947,3714.079059,4085.330045,4335.807557,4485.756749,4676.265256
Uganda,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ukraine,Forest area (% of land area),16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,16,16,17,17,17
Ukraine,CO2 emissions,820306.744,770206.9381,676944.6648,596073.8215,488967.99,495280.7478,415362.1203,402125.1832,387721.789,387969.9733,387911.5331,380914.7277,378658.2594,391638.8806,378269.7253,371859.7424,367115.9605,378227.6097,358243.045,297733.0885,320147.8331,336311.4681,326700.9607,316849.2072
Ukraine,Electric power consumption (kWh per capita),4787.481693,4643.265724,4313.535045,3953.279477,3475.161448,3348.928379,3060.372164,2958.585788,2839.485745,2792.141058,2778.43709,2790.5344,2844.810954,2997.974398,3151.147696,3246.035731,3399.522311,3528.924829,3534.357152,3227.955434,3549.847724,3662.443306,3640.556836,3600.229503
United Arab Emirates,Forest area (% of land area),3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
United Arab Emirates,CO2 emissions,56394.93259,64187.93239,61955.75948,65313.74905,71941.64836,76753.28829,84998.2704,83724.02794,87059.39044,89413.94913,93419.03105,93791.15555,104524.0848,110447.5752,115551.5804,118830.212,125920.324,136352.0164,158730.5146,163605.0284,170972.1938,176735.5406,187450.1715,190141.3387
United Arab Emirates,Electric power consumption (kWh per capita),8580.381107,8253.231514,8423.41856,9292.891507,9650.262858,9662.614799,9787.958631,10216.86023,11558.76317,12565.75508,12652.91162,12453.59889,12814.74105,12659.83378,12237.59383,12571.01778,11984.90502,11754.38013,11604.10902,10910.88705,10890.87123,10536.79785,10635.97356,10904.45132
United Kingdom,Forest area (% of land area),11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13
United Kingdom,CO2 emissions,580312.6269,588818.208,575437.7445,560827.7694,556334.0864,548664.7074,566814.6656,544630.6786,546876.8695,542004.4466,548656.6716,561768.6054,543599.0717,556074.9689,555994.6806,555006.5696,555853.9487,546531.9005,533278.6936,478783.6336,493734.0149,455843.35,467583.6953,455878.2151
United Kingdom,Electric power consumption (kWh per capita),5356.57521,5451.677171,5452.393333,5491.989118,5380.264265,5575.808489,5815.828404,5831.957547,5908.87149,6007.484416,6114.529259,6141.982551,6142.749834,6174.550896,6138.754137,6270.984059,6200.554113,6102.413075,6015.726861,5643.128595,5700.871797,5472.603879,5451.983743,5407.291323
United States,Forest area (% of land area),33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34
United States,CO2 emissions,5003720.491,4963711.411,5037199.842,5150600.87,5238766.57,5294648.432,5451142.921,5619800.593,5647379.783,5674861.445,5873867.328,5818660.129,5753929.023,5820519.308,5879655.301,5886317.607,5765135.246,5847965.741,5659276.862,5243235.67,5519483.805,5391417.194,5164192.171,5255530.159
United States,Electric power consumption (kWh per capita),11713.3317,12134.17213,12014.95825,12261.52378,12455.16217,12659.60763,12854.29891,12889.83228,13154.76303,13281.86998,13671.05202,13046.61415,13296.1823,13307.49201,13388.58971,13704.57705,13583.26696,13657.44951,13663.42468,12913.71143,13394.02301,13240.47586,12954.5432,12988.25596
United States Virgin Islands,Forest area (% of land area),67,66,66,65,64,63,62,61,60,59,58,57,56,56,55,54,53,53,53,52,52,52,51,51
United States Virgin Islands,CO2 emissions,1.151224,1.1541936,1.1695372,1.1782538,1.1880592,1.199656,1.2091438,1.2245642,0.9093858,0.9146722,0.9190062,0.9222378,0.9243518,0.9255684,0.9262414,0.9266198,0.9271475,0.9275976,0.9280864,0.9285504,0.9290144,0.9294784,0.915669,0.909092154
United States Virgin Islands,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Uruguay,Forest area (% of land area),5,5,5,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,9,10,10,10,10,10
Uruguay,CO2 emissions,3906.927792,4428.831522,4857.095308,4604.296719,4325.093064,4729.344078,5539.84572,5618.821666,5824.207051,6848.752539,5457.542767,5023.698156,4638.217141,4590.269298,5708.789476,5479.570116,6412.989063,5951.169038,7829.631998,7991.214015,6607.315995,7914.492709,8072.428677,7076.115997
Uruguay,Electric power consumption (kWh per capita),1244.378192,1344.806976,1365.832259,1454.61708,1486.442421,1578.078936,1635.756221,1731.573145,1806.730832,1914.593883,2030.264582,2000.237444,1997.734218,1884.451009,1928.945494,1999.634353,2220.927332,2413.354293,2586.223362,2659.719201,2803.153377,2808.356544,2931.034432,2985.062364
Uzbekistan,Forest area (% of land area),7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Uzbekistan,CO2 emissions,121960.15,125425.6479,117495.4841,117647.1539,112745.7664,100635.889,101941.8431,103852.3784,118377.7199,119647.7244,119991.3386,121771.9096,127239.5248,122216.2614,119585.1815,114968.018,118896.6631,119416.7099,119136.6823,107737.0911,106253.9061,114547.5296,115947.3569,104188.8702
Uzbekistan,Electric power consumption (kWh per capita),2383.227694,2324.980909,2128.350972,2018.229879,1924.476024,1844.195743,1827.771798,1815.819496,1779.884412,1745.953072,1780.457924,1752.532101,1775.770274,1764.417144,1765.441621,1717.162839,1755.721877,1664.024118,1652.614384,1643.113867,1653.397474,1631.458039,1610.740735,1637.128346
Vanuatu,Forest area (% of land area),36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
